KEGG_GeneID	UniProtID	KEGG_PathwayID	KEGG_PathwayName
hsa:729920	A4D126	hsa01100	Metabolic pathways
hsa:7358	O60701	hsa01100	Metabolic pathways
hsa:7360	Q16851	hsa01100	Metabolic pathways
hsa:7363	P06133	hsa01100	Metabolic pathways
hsa:7364	P16662	hsa01100	Metabolic pathways
hsa:7365	P36537	hsa01100	Metabolic pathways
hsa:7366	P54855	hsa01100	Metabolic pathways
hsa:7367	O75795	hsa01100	Metabolic pathways
hsa:79799	Q6UWM9	hsa01100	Metabolic pathways
hsa:9365	Q9UEF7	hsa01100	Metabolic pathways
hsa:9942	O75191	hsa01100	Metabolic pathways
hsa:197258	Q8N0W3	hsa01100	Metabolic pathways
hsa:26007	Q3LXA3	hsa01100	Metabolic pathways
hsa:26007	A0A140VJH7	hsa01100	Metabolic pathways
hsa:2762	O60547	hsa01100	Metabolic pathways
hsa:29925	Q9Y5P6	hsa01100	Metabolic pathways
hsa:29926	Q96IJ6	hsa01100	Metabolic pathways
hsa:29926	A0A384MDS7	hsa01100	Metabolic pathways
hsa:3795	P50053	hsa01100	Metabolic pathways
hsa:3795	A0A140VJM6	hsa01100	Metabolic pathways
hsa:4351	P34949	hsa01100	Metabolic pathways
hsa:5207	P16118	hsa01100	Metabolic pathways
hsa:5208	O60825	hsa01100	Metabolic pathways
hsa:5209	Q16875	hsa01100	Metabolic pathways
hsa:5372	Q92871	hsa01100	Metabolic pathways
hsa:5372	A0A024R1U5	hsa01100	Metabolic pathways
hsa:5373	O15305	hsa01100	Metabolic pathways
hsa:5373	A0A0S2Z4J6	hsa01100	Metabolic pathways
hsa:5373	Q59F02	hsa01100	Metabolic pathways
hsa:55556	Q7L5Y1	hsa01100	Metabolic pathways
hsa:57103	Q9NQ88	hsa01100	Metabolic pathways
hsa:7264	Q13630	hsa01100	Metabolic pathways
hsa:7264	A0A140VKC8	hsa01100	Metabolic pathways
hsa:8790	O14772	hsa01100	Metabolic pathways
hsa:2548	P10253	hsa01100	Metabolic pathways
hsa:2582	Q14376	hsa01100	Metabolic pathways
hsa:2582	A0A384NL38	hsa01100	Metabolic pathways
hsa:2584	P51570	hsa01100	Metabolic pathways
hsa:2584	V9HWE7	hsa01100	Metabolic pathways
hsa:2592	P07902	hsa01100	Metabolic pathways
hsa:2592	A0A0S2Z3Y7	hsa01100	Metabolic pathways
hsa:2592	B2RAT6	hsa01100	Metabolic pathways
hsa:2595	Q8TET4	hsa01100	Metabolic pathways
hsa:2683	P15291	hsa01100	Metabolic pathways
hsa:2717	P06280	hsa01100	Metabolic pathways
hsa:2717	Q53Y83	hsa01100	Metabolic pathways
hsa:2720	P16278	hsa01100	Metabolic pathways
hsa:3906	P00709	hsa01100	Metabolic pathways
hsa:3906	A0A080YV01	hsa01100	Metabolic pathways
hsa:3938	P09848	hsa01100	Metabolic pathways
hsa:6476	P14410	hsa01100	Metabolic pathways
hsa:8704	O60909	hsa01100	Metabolic pathways
hsa:8972	O43451	hsa01100	Metabolic pathways
hsa:93432	Q2M2H8	hsa01100	Metabolic pathways
hsa:55586	Q9UGB7	hsa01100	Metabolic pathways
hsa:109703458	P86397	hsa01100	Metabolic pathways
hsa:109703458	L0R6P0	hsa01100	Metabolic pathways
hsa:197322	Q4G176	hsa01100	Metabolic pathways
hsa:2180	P33121	hsa01100	Metabolic pathways
hsa:2180	A8K9T3	hsa01100	Metabolic pathways
hsa:2181	O95573	hsa01100	Metabolic pathways
hsa:2181	A0A024R487	hsa01100	Metabolic pathways
hsa:2182	O60488	hsa01100	Metabolic pathways
hsa:2194	P49327	hsa01100	Metabolic pathways
hsa:23205	Q96GR2	hsa01100	Metabolic pathways
hsa:23205	B3KNS7	hsa01100	Metabolic pathways
hsa:23305	Q9UKU0	hsa01100	Metabolic pathways
hsa:23305	B2RB13	hsa01100	Metabolic pathways
hsa:27349	Q8IVS2	hsa01100	Metabolic pathways
hsa:31	Q13085	hsa01100	Metabolic pathways
hsa:32	O00763	hsa01100	Metabolic pathways
hsa:51102	Q9BV79	hsa01100	Metabolic pathways
hsa:51703	Q9ULC5	hsa01100	Metabolic pathways
hsa:54995	Q9NWU1	hsa01100	Metabolic pathways
hsa:55301	Q9NV23	hsa01100	Metabolic pathways
hsa:7923	Q92506	hsa01100	Metabolic pathways
hsa:7923	A0A1U9X7U3	hsa01100	Metabolic pathways
hsa:81616	Q5FVE4	hsa01100	Metabolic pathways
hsa:81616	A0A140VJD4	hsa01100	Metabolic pathways
hsa:84869	Q8N4T8	hsa01100	Metabolic pathways
hsa:10449	P42765	hsa01100	Metabolic pathways
hsa:10449	B3KNP8	hsa01100	Metabolic pathways
hsa:10965	P49753	hsa01100	Metabolic pathways
hsa:122970	Q8N9L9	hsa01100	Metabolic pathways
hsa:1892	P30084	hsa01100	Metabolic pathways
hsa:201562	Q6Y1H2	hsa01100	Metabolic pathways
hsa:3030	P40939	hsa01100	Metabolic pathways
hsa:3030	E9KL44	hsa01100	Metabolic pathways
hsa:3032	P55084	hsa01100	Metabolic pathways
hsa:3033	Q16836	hsa01100	Metabolic pathways
hsa:401494	Q5VWC8	hsa01100	Metabolic pathways
hsa:51144	Q53GQ0	hsa01100	Metabolic pathways
hsa:51495	Q9P035	hsa01100	Metabolic pathways
hsa:54898	Q9NXB9	hsa01100	Metabolic pathways
hsa:54898	A0A024QZV3	hsa01100	Metabolic pathways
hsa:5538	P50897	hsa01100	Metabolic pathways
hsa:60481	Q9NYP7	hsa01100	Metabolic pathways
hsa:60481	A0A024RD35	hsa01100	Metabolic pathways
hsa:60481	B3KWH9	hsa01100	Metabolic pathways
hsa:641371	Q86TX2	hsa01100	Metabolic pathways
hsa:641371	E9KL42	hsa01100	Metabolic pathways
hsa:64834	Q9BW60	hsa01100	Metabolic pathways
hsa:6785	Q9GZR5	hsa01100	Metabolic pathways
hsa:79071	Q9H5J4	hsa01100	Metabolic pathways
hsa:79071	A1LV06	hsa01100	Metabolic pathways
hsa:79993	A1L3X0	hsa01100	Metabolic pathways
hsa:83401	Q9HB03	hsa01100	Metabolic pathways
hsa:9200	B0YJ81	hsa01100	Metabolic pathways
hsa:9374	Q9UMR5	hsa01100	Metabolic pathways
hsa:9374	A0A1U9X8D2	hsa01100	Metabolic pathways
hsa:9524	Q9NZ01	hsa01100	Metabolic pathways
hsa:1579	Q02928	hsa01100	Metabolic pathways
hsa:1962	Q08426	hsa01100	Metabolic pathways
hsa:2639	Q92947	hsa01100	Metabolic pathways
hsa:2639	A0A024R7F9	hsa01100	Metabolic pathways
hsa:284541	Q5TCH4	hsa01100	Metabolic pathways
hsa:30	P09110	hsa01100	Metabolic pathways
hsa:30	A0A024R2M6	hsa01100	Metabolic pathways
hsa:33	P28330	hsa01100	Metabolic pathways
hsa:34	P11310	hsa01100	Metabolic pathways
hsa:34	A0A0S2Z366	hsa01100	Metabolic pathways
hsa:35	P16219	hsa01100	Metabolic pathways
hsa:35	E5KSD5	hsa01100	Metabolic pathways
hsa:36	P45954	hsa01100	Metabolic pathways
hsa:36	A0A0S2Z3P9	hsa01100	Metabolic pathways
hsa:37	P49748	hsa01100	Metabolic pathways
hsa:38	P24752	hsa01100	Metabolic pathways
hsa:38	A0A140VJX1	hsa01100	Metabolic pathways
hsa:39	Q9BWD1	hsa01100	Metabolic pathways
hsa:51	Q15067	hsa01100	Metabolic pathways
hsa:8310	O15254	hsa01100	Metabolic pathways
hsa:3155	P35914	hsa01100	Metabolic pathways
hsa:3157	Q01581	hsa01100	Metabolic pathways
hsa:3157	A0A024R059	hsa01100	Metabolic pathways
hsa:3158	P54868	hsa01100	Metabolic pathways
hsa:3158	A0A140VJL2	hsa01100	Metabolic pathways
hsa:5019	P55809	hsa01100	Metabolic pathways
hsa:5019	A0A024R040	hsa01100	Metabolic pathways
hsa:54511	Q8TB92	hsa01100	Metabolic pathways
hsa:54511	O95896	hsa01100	Metabolic pathways
hsa:56898	Q9BUT1	hsa01100	Metabolic pathways
hsa:622	Q02338	hsa01100	Metabolic pathways
hsa:622	A0A384MTY4	hsa01100	Metabolic pathways
hsa:64064	Q9BYC2	hsa01100	Metabolic pathways
hsa:1056	X6R868	hsa01100	Metabolic pathways
hsa:1056	O75612	hsa01100	Metabolic pathways
hsa:1056	Q86SR3	hsa01100	Metabolic pathways
hsa:1056	B4DSX9	hsa01100	Metabolic pathways
hsa:10682	Q15125	hsa01100	Metabolic pathways
hsa:10682	A0A024QYX0	hsa01100	Metabolic pathways
hsa:120227	Q6VVX0	hsa01100	Metabolic pathways
hsa:1591	Q07973	hsa01100	Metabolic pathways
hsa:1594	O15528	hsa01100	Metabolic pathways
hsa:1595	Q16850	hsa01100	Metabolic pathways
hsa:1595	A0A0C4DFL7	hsa01100	Metabolic pathways
hsa:1717	Q9UBM7	hsa01100	Metabolic pathways
hsa:1717	A0A024R5F7	hsa01100	Metabolic pathways
hsa:1718	Q15392	hsa01100	Metabolic pathways
hsa:2222	P37268	hsa01100	Metabolic pathways
hsa:2222	Q6IAX1	hsa01100	Metabolic pathways
hsa:3930	Q14739	hsa01100	Metabolic pathways
hsa:4047	P48449	hsa01100	Metabolic pathways
hsa:4047	B2R694	hsa01100	Metabolic pathways
hsa:50814	Q15738	hsa01100	Metabolic pathways
hsa:50814	A0A384NPZ7	hsa01100	Metabolic pathways
hsa:51478	P56937	hsa01100	Metabolic pathways
hsa:51478	A0A024R913	hsa01100	Metabolic pathways
hsa:6307	Q15800	hsa01100	Metabolic pathways
hsa:6309	O75845	hsa01100	Metabolic pathways
hsa:6309	A0A024R3G4	hsa01100	Metabolic pathways
hsa:6713	Q14534	hsa01100	Metabolic pathways
hsa:6713	Q5HYI4	hsa01100	Metabolic pathways
hsa:7108	O76062	hsa01100	Metabolic pathways
hsa:7108	A0A024R577	hsa01100	Metabolic pathways
hsa:10005	O14734	hsa01100	Metabolic pathways
hsa:10998	Q9Y2P5	hsa01100	Metabolic pathways
hsa:1109	P17516	hsa01100	Metabolic pathways
hsa:1581	P22680	hsa01100	Metabolic pathways
hsa:1582	Q9UNU6	hsa01100	Metabolic pathways
hsa:1593	Q02318	hsa01100	Metabolic pathways
hsa:23600	Q9UHK6	hsa01100	Metabolic pathways
hsa:3295	P51659	hsa01100	Metabolic pathways
hsa:3295	A0A0S2Z4J1	hsa01100	Metabolic pathways
hsa:3295	B2R659	hsa01100	Metabolic pathways
hsa:570	Q14032	hsa01100	Metabolic pathways
hsa:6342	P22307	hsa01100	Metabolic pathways
hsa:6342	A0A384NY87	hsa01100	Metabolic pathways
hsa:6342	B2R761	hsa01100	Metabolic pathways
hsa:6342	Q59HG9	hsa01100	Metabolic pathways
hsa:6718	P51857	hsa01100	Metabolic pathways
hsa:80270	Q9H2F3	hsa01100	Metabolic pathways
hsa:8309	Q99424	hsa01100	Metabolic pathways
hsa:10229	Q99807	hsa01100	Metabolic pathways
hsa:154807	Q8N0U8	hsa01100	Metabolic pathways
hsa:154807	A8K0F7	hsa01100	Metabolic pathways
hsa:1728	P15559	hsa01100	Metabolic pathways
hsa:2677	P38435	hsa01100	Metabolic pathways
hsa:3242	P32754	hsa01100	Metabolic pathways
hsa:51004	Q9Y2Z9	hsa01100	Metabolic pathways
hsa:51805	Q9NZJ6	hsa01100	Metabolic pathways
hsa:6898	P17735	hsa01100	Metabolic pathways
hsa:6898	A0A140VKB7	hsa01100	Metabolic pathways
hsa:79001	Q9BQB6	hsa01100	Metabolic pathways
hsa:79001	A0A0S2Z6I4	hsa01100	Metabolic pathways
hsa:84274	Q5HYK3	hsa01100	Metabolic pathways
hsa:100861540	P24462	hsa01100	Metabolic pathways
hsa:1312	P21964	hsa01100	Metabolic pathways
hsa:1312	A0A140VJG8	hsa01100	Metabolic pathways
hsa:1543	P04798	hsa01100	Metabolic pathways
hsa:1543	A0N0X8	hsa01100	Metabolic pathways
hsa:1544	P05177	hsa01100	Metabolic pathways
hsa:1551	P24462	hsa01100	Metabolic pathways
hsa:1571	P05181	hsa01100	Metabolic pathways
hsa:1576	P08684	hsa01100	Metabolic pathways
hsa:1576	Q6GRK0	hsa01100	Metabolic pathways
hsa:1577	P20815	hsa01100	Metabolic pathways
hsa:1583	P05108	hsa01100	Metabolic pathways
hsa:1583	A0A0S2Z3R3	hsa01100	Metabolic pathways
hsa:1584	P15538	hsa01100	Metabolic pathways
hsa:1584	Q8TDD0	hsa01100	Metabolic pathways
hsa:1585	P19099	hsa01100	Metabolic pathways
hsa:1586	P05093	hsa01100	Metabolic pathways
hsa:1586	Q1HB44	hsa01100	Metabolic pathways
hsa:1588	P11511	hsa01100	Metabolic pathways
hsa:1588	A0A024R5S8	hsa01100	Metabolic pathways
hsa:1588	Q8TCA4	hsa01100	Metabolic pathways
hsa:1588	Q8IYG4	hsa01100	Metabolic pathways
hsa:1589	P08686	hsa01100	Metabolic pathways
hsa:1589	Q16874	hsa01100	Metabolic pathways
hsa:1589	Q08AG9	hsa01100	Metabolic pathways
hsa:220074	Q8WZ04	hsa01100	Metabolic pathways
hsa:3283	P14060	hsa01100	Metabolic pathways
hsa:3284	P26439	hsa01100	Metabolic pathways
hsa:3284	A0A024R0F9	hsa01100	Metabolic pathways
hsa:3290	P28845	hsa01100	Metabolic pathways
hsa:3290	X5D2L1	hsa01100	Metabolic pathways
hsa:3291	P80365	hsa01100	Metabolic pathways
hsa:3292	P14061	hsa01100	Metabolic pathways
hsa:3293	P37058	hsa01100	Metabolic pathways
hsa:3293	Q6FH62	hsa01100	Metabolic pathways
hsa:3294	P37059	hsa01100	Metabolic pathways
hsa:8630	O14756	hsa01100	Metabolic pathways
hsa:8630	A0A024RB43	hsa01100	Metabolic pathways
hsa:8644	P42330	hsa01100	Metabolic pathways
hsa:8644	A0A0A0MSS8	hsa01100	Metabolic pathways
hsa:100532726	E9PQ53	hsa01100	Metabolic pathways
hsa:10063	Q14061	hsa01100	Metabolic pathways
hsa:10312	Q13488	hsa01100	Metabolic pathways
hsa:10312	A0A024R5E5	hsa01100	Metabolic pathways
hsa:10476	O75947	hsa01100	Metabolic pathways
hsa:10476	A0PJH2	hsa01100	Metabolic pathways
hsa:10632	O75964	hsa01100	Metabolic pathways
hsa:10975	O14957	hsa01100	Metabolic pathways
hsa:125965	Q6YFQ2	hsa01100	Metabolic pathways
hsa:126328	Q86Y39	hsa01100	Metabolic pathways
hsa:127124	Q96LB4	hsa01100	Metabolic pathways
hsa:1327	P13073	hsa01100	Metabolic pathways
hsa:1327	Q86WV2	hsa01100	Metabolic pathways
hsa:1329	P10606	hsa01100	Metabolic pathways
hsa:1329	A0A384NL93	hsa01100	Metabolic pathways
hsa:1337	P12074	hsa01100	Metabolic pathways
hsa:1337	H6SG15	hsa01100	Metabolic pathways
hsa:1339	Q02221	hsa01100	Metabolic pathways
hsa:1340	P14854	hsa01100	Metabolic pathways
hsa:1345	P09669	hsa01100	Metabolic pathways
hsa:1345	A0A024R9B7	hsa01100	Metabolic pathways
hsa:1346	P24310	hsa01100	Metabolic pathways
hsa:1346	Q6FGI7	hsa01100	Metabolic pathways
hsa:1347	P14406	hsa01100	Metabolic pathways
hsa:1347	H0UI06	hsa01100	Metabolic pathways
hsa:1349	P24311	hsa01100	Metabolic pathways
hsa:1350	P15954	hsa01100	Metabolic pathways
hsa:1351	P10176	hsa01100	Metabolic pathways
hsa:1351	Q53XN1	hsa01100	Metabolic pathways
hsa:1352	Q12887	hsa01100	Metabolic pathways
hsa:1353	Q9Y6N1	hsa01100	Metabolic pathways
hsa:1353	B4DEY8	hsa01100	Metabolic pathways
hsa:1355	Q7KZN9	hsa01100	Metabolic pathways
hsa:1537	P08574	hsa01100	Metabolic pathways
hsa:155066	Q8NHE4	hsa01100	Metabolic pathways
hsa:170712	Q8TF08	hsa01100	Metabolic pathways
hsa:23545	Q9Y487	hsa01100	Metabolic pathways
hsa:245972	Q8N8Y2	hsa01100	Metabolic pathways
hsa:245972	A0A024R991	hsa01100	Metabolic pathways
hsa:245973	Q8NEY4	hsa01100	Metabolic pathways
hsa:27089	O14949	hsa01100	Metabolic pathways
hsa:29796	Q9UDW1	hsa01100	Metabolic pathways
hsa:341947	Q7Z4L0	hsa01100	Metabolic pathways
hsa:374291	O75251	hsa01100	Metabolic pathways
hsa:374291	Q7LD69	hsa01100	Metabolic pathways
hsa:440567	A0A096LP55	hsa01100	Metabolic pathways
hsa:4508	P00846	hsa01100	Metabolic pathways
hsa:4508	Q0ZFE3	hsa01100	Metabolic pathways
hsa:4509	P03928	hsa01100	Metabolic pathways
hsa:4509	U5YV54	hsa01100	Metabolic pathways
hsa:4509	A0A1X7RCP4	hsa01100	Metabolic pathways
hsa:4512	P00395	hsa01100	Metabolic pathways
hsa:4512	A0A1X7RBG2	hsa01100	Metabolic pathways
hsa:4512	U5YWV7	hsa01100	Metabolic pathways
hsa:4513	P00403	hsa01100	Metabolic pathways
hsa:4513	U5Z487	hsa01100	Metabolic pathways
hsa:4513	A0A1X7RBF7	hsa01100	Metabolic pathways
hsa:4514	P00414	hsa01100	Metabolic pathways
hsa:4514	A0A1X7RBF0	hsa01100	Metabolic pathways
hsa:4514	Q7GIM7	hsa01100	Metabolic pathways
hsa:4519	P00156	hsa01100	Metabolic pathways
hsa:4519	Q0ZFD6	hsa01100	Metabolic pathways
hsa:4535	P03886	hsa01100	Metabolic pathways
hsa:4535	U5Z754	hsa01100	Metabolic pathways
hsa:4536	P03891	hsa01100	Metabolic pathways
hsa:4536	Q7GXY9	hsa01100	Metabolic pathways
hsa:4536	A0A1X7RBG6	hsa01100	Metabolic pathways
hsa:4537	P03897	hsa01100	Metabolic pathways
hsa:4537	Q7GXZ5	hsa01100	Metabolic pathways
hsa:4538	P03905	hsa01100	Metabolic pathways
hsa:4538	A0A1X7RBN5	hsa01100	Metabolic pathways
hsa:4538	H9EC08	hsa01100	Metabolic pathways
hsa:4539	P03901	hsa01100	Metabolic pathways
hsa:4539	A0A1X7RC16	hsa01100	Metabolic pathways
hsa:4539	Q7GXZ4	hsa01100	Metabolic pathways
hsa:4540	P03915	hsa01100	Metabolic pathways
hsa:4540	U5ZC31	hsa01100	Metabolic pathways
hsa:4541	P03923	hsa01100	Metabolic pathways
hsa:4541	A0A1X7RCR6	hsa01100	Metabolic pathways
hsa:4541	U5Z977	hsa01100	Metabolic pathways
hsa:4694	O15239	hsa01100	Metabolic pathways
hsa:4694	Q6IBB5	hsa01100	Metabolic pathways
hsa:4695	O43678	hsa01100	Metabolic pathways
hsa:4696	O95167	hsa01100	Metabolic pathways
hsa:4696	Q6FGG4	hsa01100	Metabolic pathways
hsa:4697	O00483	hsa01100	Metabolic pathways
hsa:4697	A0A024R9Z0	hsa01100	Metabolic pathways
hsa:4698	Q16718	hsa01100	Metabolic pathways
hsa:4700	P56556	hsa01100	Metabolic pathways
hsa:4700	A0A2Y9D025	hsa01100	Metabolic pathways
hsa:4701	O95182	hsa01100	Metabolic pathways
hsa:4702	P51970	hsa01100	Metabolic pathways
hsa:4704	Q16795	hsa01100	Metabolic pathways
hsa:4705	O95299	hsa01100	Metabolic pathways
hsa:4706	O14561	hsa01100	Metabolic pathways
hsa:4707	O75438	hsa01100	Metabolic pathways
hsa:4708	O95178	hsa01100	Metabolic pathways
hsa:4708	A4D1T5	hsa01100	Metabolic pathways
hsa:4709	O43676	hsa01100	Metabolic pathways
hsa:4709	A0A024R413	hsa01100	Metabolic pathways
hsa:4710	O95168	hsa01100	Metabolic pathways
hsa:4711	O43674	hsa01100	Metabolic pathways
hsa:4713	P17568	hsa01100	Metabolic pathways
hsa:4714	O95169	hsa01100	Metabolic pathways
hsa:4715	Q9Y6M9	hsa01100	Metabolic pathways
hsa:4716	O96000	hsa01100	Metabolic pathways
hsa:4716	A8K761	hsa01100	Metabolic pathways
hsa:4717	O43677	hsa01100	Metabolic pathways
hsa:4718	O95298	hsa01100	Metabolic pathways
hsa:4718	A0A024R5K6	hsa01100	Metabolic pathways
hsa:4719	P28331	hsa01100	Metabolic pathways
hsa:4719	E5KRK5	hsa01100	Metabolic pathways
hsa:4720	O75306	hsa01100	Metabolic pathways
hsa:4722	O75489	hsa01100	Metabolic pathways
hsa:4723	P49821	hsa01100	Metabolic pathways
hsa:4723	E5KNH5	hsa01100	Metabolic pathways
hsa:4724	O43181	hsa01100	Metabolic pathways
hsa:4724	A0A0S2Z433	hsa01100	Metabolic pathways
hsa:4725	O43920	hsa01100	Metabolic pathways
hsa:4725	Q6IBA0	hsa01100	Metabolic pathways
hsa:4726	O75380	hsa01100	Metabolic pathways
hsa:4726	Q6IBC4	hsa01100	Metabolic pathways
hsa:4728	O00217	hsa01100	Metabolic pathways
hsa:4729	P19404	hsa01100	Metabolic pathways
hsa:4731	P56181	hsa01100	Metabolic pathways
hsa:479	P54707	hsa01100	Metabolic pathways
hsa:479	B4E0R9	hsa01100	Metabolic pathways
hsa:495	P20648	hsa01100	Metabolic pathways
hsa:495	Q658V6	hsa01100	Metabolic pathways
hsa:495	A0A384MR29	hsa01100	Metabolic pathways
hsa:496	P51164	hsa01100	Metabolic pathways
hsa:498	P25705	hsa01100	Metabolic pathways
hsa:498	V9HW26	hsa01100	Metabolic pathways
hsa:506	P06576	hsa01100	Metabolic pathways
hsa:506	V9HW31	hsa01100	Metabolic pathways
hsa:50617	Q9HBG4	hsa01100	Metabolic pathways
hsa:50617	A0A024R791	hsa01100	Metabolic pathways
hsa:509	P36542	hsa01100	Metabolic pathways
hsa:509	Q8TAS0	hsa01100	Metabolic pathways
hsa:51079	Q9P0J0	hsa01100	Metabolic pathways
hsa:513	P30049	hsa01100	Metabolic pathways
hsa:51382	Q9Y5K8	hsa01100	Metabolic pathways
hsa:51382	A0A024R683	hsa01100	Metabolic pathways
hsa:514	P56381	hsa01100	Metabolic pathways
hsa:515	P24539	hsa01100	Metabolic pathways
hsa:515	Q08ET0	hsa01100	Metabolic pathways
hsa:516	P05496	hsa01100	Metabolic pathways
hsa:516	Q6FIH7	hsa01100	Metabolic pathways
hsa:51606	Q9UI12	hsa01100	Metabolic pathways
hsa:51606	A0A024R7U9	hsa01100	Metabolic pathways
hsa:517	Q06055	hsa01100	Metabolic pathways
hsa:518	P48201	hsa01100	Metabolic pathways
hsa:521	P56385	hsa01100	Metabolic pathways
hsa:522	P18859	hsa01100	Metabolic pathways
hsa:522	Q6IB54	hsa01100	Metabolic pathways
hsa:522	Q6NZ59	hsa01100	Metabolic pathways
hsa:523	P38606	hsa01100	Metabolic pathways
hsa:525	P15313	hsa01100	Metabolic pathways
hsa:526	P21281	hsa01100	Metabolic pathways
hsa:526	A0A140VK65	hsa01100	Metabolic pathways
hsa:527	P27449	hsa01100	Metabolic pathways
hsa:528	P21283	hsa01100	Metabolic pathways
hsa:528	A0A024R9I0	hsa01100	Metabolic pathways
hsa:529	P36543	hsa01100	Metabolic pathways
hsa:529	Q53Y06	hsa01100	Metabolic pathways
hsa:533	Q99437	hsa01100	Metabolic pathways
hsa:534	O95670	hsa01100	Metabolic pathways
hsa:534	Q6NVJ2	hsa01100	Metabolic pathways
hsa:535	Q93050	hsa01100	Metabolic pathways
hsa:535	Q53X12	hsa01100	Metabolic pathways
hsa:537	Q15904	hsa01100	Metabolic pathways
hsa:537	A0A384MQW4	hsa01100	Metabolic pathways
hsa:539	P48047	hsa01100	Metabolic pathways
hsa:54539	Q9NX14	hsa01100	Metabolic pathways
hsa:55967	Q9UI09	hsa01100	Metabolic pathways
hsa:56901	Q9NRX3	hsa01100	Metabolic pathways
hsa:56901	A0A024RB39	hsa01100	Metabolic pathways
hsa:7381	P14927	hsa01100	Metabolic pathways
hsa:7384	P31930	hsa01100	Metabolic pathways
hsa:7385	P22695	hsa01100	Metabolic pathways
hsa:7386	P47985	hsa01100	Metabolic pathways
hsa:7388	P07919	hsa01100	Metabolic pathways
hsa:84701	Q96KJ9	hsa01100	Metabolic pathways
hsa:84701	H6SG14	hsa01100	Metabolic pathways
hsa:8992	O15342	hsa01100	Metabolic pathways
hsa:90423	Q96A05	hsa01100	Metabolic pathways
hsa:90423	A0A140VKA8	hsa01100	Metabolic pathways
hsa:9114	P61421	hsa01100	Metabolic pathways
hsa:9167	O14548	hsa01100	Metabolic pathways
hsa:9167	Q6FGA0	hsa01100	Metabolic pathways
hsa:9296	Q16864	hsa01100	Metabolic pathways
hsa:9296	A4D1K0	hsa01100	Metabolic pathways
hsa:9377	P20674	hsa01100	Metabolic pathways
hsa:9550	O75348	hsa01100	Metabolic pathways
hsa:9550	A0A024R883	hsa01100	Metabolic pathways
hsa:9551	P56134	hsa01100	Metabolic pathways
hsa:100526760	B4DNW0	hsa01100	Metabolic pathways
hsa:1373	P31327	hsa01100	Metabolic pathways
hsa:1373	A0A024R454	hsa01100	Metabolic pathways
hsa:1373	Q6PEK7	hsa01100	Metabolic pathways
hsa:162417	Q8N159	hsa01100	Metabolic pathways
hsa:27165	Q9UI32	hsa01100	Metabolic pathways
hsa:2744	O94925	hsa01100	Metabolic pathways
hsa:2746	P00367	hsa01100	Metabolic pathways
hsa:2746	E9KL48	hsa01100	Metabolic pathways
hsa:2747	P49448	hsa01100	Metabolic pathways
hsa:2747	A0A140VK14	hsa01100	Metabolic pathways
hsa:2752	P15104	hsa01100	Metabolic pathways
hsa:2752	A8YXX4	hsa01100	Metabolic pathways
hsa:2805	P17174	hsa01100	Metabolic pathways
hsa:2805	A0A140VK69	hsa01100	Metabolic pathways
hsa:2806	P00505	hsa01100	Metabolic pathways
hsa:2875	P24298	hsa01100	Metabolic pathways
hsa:383	P05089	hsa01100	Metabolic pathways
hsa:384	P78540	hsa01100	Metabolic pathways
hsa:384	A0A024R6A0	hsa01100	Metabolic pathways
hsa:435	P04424	hsa01100	Metabolic pathways
hsa:435	A0A024RDL8	hsa01100	Metabolic pathways
hsa:445	P00966	hsa01100	Metabolic pathways
hsa:445	Q5T6L4	hsa01100	Metabolic pathways
hsa:4842	P29475	hsa01100	Metabolic pathways
hsa:4842	B3VK56	hsa01100	Metabolic pathways
hsa:4842	B4DG68	hsa01100	Metabolic pathways
hsa:4842	A0PJJ7	hsa01100	Metabolic pathways
hsa:4843	P35228	hsa01100	Metabolic pathways
hsa:4846	P29474	hsa01100	Metabolic pathways
hsa:5009	P00480	hsa01100	Metabolic pathways
hsa:84706	Q8TD30	hsa01100	Metabolic pathways
hsa:84706	A0A024R6R2	hsa01100	Metabolic pathways
hsa:95	Q03154	hsa01100	Metabolic pathways
hsa:95	V9HWA0	hsa01100	Metabolic pathways
hsa:100	P00813	hsa01100	Metabolic pathways
hsa:100	A0A0S2Z381	hsa01100	Metabolic pathways
