From src:'1'	To src:'3'
CHEMBL409536	SP6
CHEMBL1945218	21L
CHEMBL55068	12H
CHEMBL2178352	7XR
CHEMBL248643	9HP
CHEMBL1234965	OHM
CHEMBL295698	KLN
CHEMBL1934923	08F
CHEMBL3098919	5MX
CHEMBL457665	CSU
CHEMBL467505	RKE
CHEMBL59925	71L
CHEMBL3759201	8WC
CHEMBL2347401	1MO
CHEMBL1236329	TMH
CHEMBL1993862	9TY
CHEMBL3780234	EB8
CHEMBL1766528	0J3
CHEMBL3603923	51E
CHEMBL594682	JI5
CHEMBL1093749	NVB
CHEMBL181937	240
CHEMBL563938	NEA
CHEMBL200628	2D4
CHEMBL112671	28P
CHEMBL1929435	03U
CHEMBL3361252	6QX
CHEMBL73050	A77
CHEMBL3962812	92J
CHEMBL15848	E7Y
CHEMBL2334589	13V
CHEMBL403351	ONM
CHEMBL3797680	954
CHEMBL1683648	8D3
CHEMBL1938454	XOC
CHEMBL3354250	3KT
CHEMBL2030357	4GT
CHEMBL34412	DDF
CHEMBL3114185	MG9
CHEMBL95681	GBL
CHEMBL2377853	Z63
CHEMBL1235156	PBQ
CHEMBL480626	BHQ
CHEMBL551049	GHC
CHEMBL412272	6SB
CHEMBL1077979	1FM
CHEMBL1200737	PCF
CHEMBL1231760	CFZ
CHEMBL1234672	NDN
CHEMBL3692359	76Z
CHEMBL479579	RDF
CHEMBL1236854	XTN
CHEMBL261634	IMR
CHEMBL1191015	OIO
CHEMBL242102	MWB
CHEMBL383208	ALC
CHEMBL3309669	J34
CHEMBL3307173	V4E
CHEMBL1187596	A33
CHEMBL1236036	SQO
CHEMBL24231	4NP
CHEMBL262103	74M
CHEMBL593603	D14
CHEMBL1455653	41F
CHEMBL47529	8WX
CHEMBL3763508	8HE
CHEMBL272195	AOX
CHEMBL124303	H13
CHEMBL398380	ME4
CHEMBL391737	894
CHEMBL344314	IQU
CHEMBL1230285	4G5
CHEMBL1230349	52H
CHEMBL3121194	1C0
CHEMBL1233438	HTM
CHEMBL418052	SAH
CHEMBL3797675	4ZL
CHEMBL532	ERY
CHEMBL83508	Z79
CHEMBL178889	GVA
CHEMBL1426702	8YJ
CHEMBL3589912	49K
CHEMBL311269	G9Q
CHEMBL135694	TRD
CHEMBL1213372	FCK
CHEMBL1095447	P36
CHEMBL3344089	3JJ
CHEMBL1232583	ET1
CHEMBL204739	5JY
CHEMBL353955	DUR
CHEMBL1428361	8OB
CHEMBL65369	3HB
CHEMBL401974	3MS
CHEMBL89241	ARL
CHEMBL242948	8V0
CHEMBL98784	SAX
CHEMBL215376	42F
CHEMBL1399676	MQN
CHEMBL109581	754
CHEMBL1236107	SX8
CHEMBL193264	WBT
CHEMBL2152125	EM7
CHEMBL45627	1X9
CHEMBL3128205	73F
CHEMBL6685	ZEC
CHEMBL436462	493
CHEMBL3958369	F3Q
CHEMBL424701	95C
CHEMBL429694	CGO
CHEMBL3605584	4F4
CHEMBL94859	BN1
CHEMBL202602	3BN
CHEMBL2180955	NI5
CHEMBL2088096	2K5
CHEMBL149507	RZ5
CHEMBL1173655	0WM
CHEMBL585	DX2
CHEMBL1098659	O
CHEMBL1098659	HOH
CHEMBL1939379	VHE
CHEMBL299155	KYA
CHEMBL1836907	SU4
CHEMBL3547161	L5Z
CHEMBL484385	MZO
CHEMBL3716663	7FV
CHEMBL321130	22U
CHEMBL9352	NAR
CHEMBL1727378	B0Y
CHEMBL461831	MT4
CHEMBL2436009	25V
CHEMBL143210	HVG
CHEMBL3799694	7H0
CHEMBL1437336	LCL
CHEMBL89506	TFC
CHEMBL116158	4IA
CHEMBL23906	3ZB
CHEMBL2181988	091
CHEMBL2046916	HLI
CHEMBL271138	ZYU
CHEMBL3771098	5XY
CHEMBL3977725	6MV
CHEMBL178	DM1
CHEMBL14090	R3W
CHEMBL358866	197
CHEMBL3780091	66P
CHEMBL219341	AZA
CHEMBL2146902	5HN
CHEMBL134713	ZY7
CHEMBL178938	D2G
CHEMBL1222571	3NC
CHEMBL1235082	P6G
CHEMBL1233807	K66
CHEMBL503917	LZM
CHEMBL56021	LAY
CHEMBL267099	TBN
CHEMBL720	010
CHEMBL2442067	R30
CHEMBL10372	ZST
CHEMBL2088089	0S7
CHEMBL1738935	YCU
CHEMBL1761844	S05
CHEMBL577	EAL
CHEMBL3128016	1DN
CHEMBL1889026	C5J
CHEMBL146492	0ZG
CHEMBL30678	55U
CHEMBL484	5HG
CHEMBL1232398	DVA
CHEMBL254284	37B
CHEMBL113142	ZMA
CHEMBL3289430	2F6
CHEMBL432600	KH1
CHEMBL326473	RUN
CHEMBL2408816	RNH
CHEMBL3342593	8CU
CHEMBL449132	TN1
CHEMBL251257	4JV
CHEMBL2447891	JKP
CHEMBL504802	PAL
CHEMBL608533	2K2
CHEMBL303797	2EZ
CHEMBL227745	452
CHEMBL505564	22A
CHEMBL2312403	3ZA
CHEMBL481434	DVE
CHEMBL1232510	EM1
CHEMBL233360	417
CHEMBL1231636	C9A
CHEMBL1232673	FBS
CHEMBL19449	AVL
CHEMBL1738878	QRX
CHEMBL387527	ICO
CHEMBL487705	BQN
CHEMBL249736	SCZ
CHEMBL600	SC2
CHEMBL165084	SLB
CHEMBL1182165	DIT
CHEMBL3990817	2RO
CHEMBL3581673	G61
CHEMBL72	DSM
CHEMBL1614725	03P
CHEMBL3589241	JJB
CHEMBL146972	OPE
CHEMBL501722	CE1
CHEMBL3991171	W86
CHEMBL2347996	1B6
CHEMBL152	L8P
CHEMBL11471	ILO
CHEMBL454124	JC1
CHEMBL3185755	AZU
CHEMBL14253	ACN
CHEMBL223533	CTP
CHEMBL484645	3LF
CHEMBL1171837	0LI
CHEMBL108778	ALQ
CHEMBL2177180	KDI
CHEMBL557758	941
CHEMBL3633366	5C5
CHEMBL39476	6R6
CHEMBL2387221	0XP
CHEMBL1951180	R83
CHEMBL1232772	FLY
CHEMBL1597669	S16
CHEMBL2414435	Q05
CHEMBL950	173
CHEMBL24261	BOW
CHEMBL121188	0TR
CHEMBL380648	KU8
CHEMBL1046	ACA
CHEMBL1938643	0TP
CHEMBL1615095	MRN
CHEMBL264702	DK2
CHEMBL3990961	XRO
CHEMBL3582189	3XL
CHEMBL103102	MRZ
CHEMBL3794549	1Y1
CHEMBL1231450	BPU
CHEMBL1232444	E3G
CHEMBL195342	0R0
CHEMBL3622898	4XU
CHEMBL3635061	56R
CHEMBL277041	MTA
CHEMBL3561880	6LB
CHEMBL190447	BON
CHEMBL1234956	OFF
CHEMBL3808609	BYR
CHEMBL2324236	1DQ
CHEMBL109367	155
CHEMBL1236225	TCU
CHEMBL3262356	2X6
CHEMBL54278	GGG
CHEMBL287556	KOJ
CHEMBL860	5EH
CHEMBL371948	HYC
CHEMBL1189750	QN3
CHEMBL1230	1RZ
CHEMBL1230309	4MZ
CHEMBL3614084	44Q
CHEMBL3099719	2GU
CHEMBL1232810	FP9
CHEMBL291784	0KK
CHEMBL452289	605
CHEMBL3629567	VFV
CHEMBL333304	RGZ
CHEMBL12722	ZDV
CHEMBL195390	B41
CHEMBL3822498	5TU
CHEMBL243596	ONB
CHEMBL593830	U2F
CHEMBL1233798	K23
CHEMBL3092538	5ME
CHEMBL316053	815
CHEMBL1232306	DOD
CHEMBL3765077	5R9
CHEMBL31628	BGF
CHEMBL568150	QYT
CHEMBL1235818	S98
CHEMBL3774759	5WZ
CHEMBL1197798	L1E
CHEMBL396056	GIG
CHEMBL1230244	4AA
CHEMBL3186509	6ZO
CHEMBL1213406	3G3
CHEMBL191632	CIG
CHEMBL383923	BMP
CHEMBL1424	XAN
CHEMBL408500	NND
CHEMBL1821801	RSV
CHEMBL3818070	5C0
CHEMBL392695	ZZD
CHEMBL2441067	2J9
CHEMBL3798382	5Y8
CHEMBL3736592	8VJ
CHEMBL1481149	TZN
CHEMBL1165708	XXT
CHEMBL3414622	1L8
CHEMBL460962	D4N
CHEMBL120433	DMN
CHEMBL275066	PIW
CHEMBL3763192	5CX
CHEMBL3966713	64C
CHEMBL3786952	6EP
CHEMBL116834	SEL
CHEMBL1099124	AG4
CHEMBL2179384	13F
CHEMBL409012	0M7
CHEMBL2089254	O22
CHEMBL491429	A96
CHEMBL3264995	CG4
CHEMBL1213019	NJQ
CHEMBL144712	0CJ
CHEMBL311469	AFF
CHEMBL292268	ADK
CHEMBL2424928	AE8
CHEMBL445	21B
CHEMBL1765097	WBI
CHEMBL448297	SAK
CHEMBL3808902	EL2
CHEMBL52564	2HC
CHEMBL282146	RSS
CHEMBL3354169	32V
CHEMBL3648185	97Y
CHEMBL1234071	LPB
CHEMBL1770734	2BG
CHEMBL1162481	VAD
CHEMBL458975	X99
CHEMBL1923888	D1Q
CHEMBL1089334	3SZ
CHEMBL3137742	N8P
CHEMBL1084102	BHP
CHEMBL573819	3BM
CHEMBL1213155	5JZ
CHEMBL3942123	8QK
CHEMBL185885	FUX
CHEMBL377172	H5A
CHEMBL1778131	N6Y
CHEMBL593155	2R7
CHEMBL3331521	Q2T
CHEMBL1233715	J11
CHEMBL421518	852
CHEMBL3604856	4VB
CHEMBL1232083	D72
CHEMBL1231280	BDW
CHEMBL558664	GKK
CHEMBL3114717	7AW
CHEMBL218490	ETS
CHEMBL2441619	KB8
CHEMBL3765495	72G
CHEMBL1201202	NTO
CHEMBL3774835	25Q
CHEMBL125440	8VN
CHEMBL3287662	2KR
CHEMBL318721	GW3
CHEMBL3393706	3U1
CHEMBL74987	D3P
CHEMBL1236713	WOE
CHEMBL1612418	O8B
CHEMBL170781	1MR
CHEMBL1234168	M3L
CHEMBL177	AKN
CHEMBL563196	22F
CHEMBL539165	FCR
CHEMBL391586	VRV
CHEMBL1922082	18F
CHEMBL1234777	NNH
CHEMBL3187603	SEY
CHEMBL3613788	59X
CHEMBL1234781	NOA
CHEMBL454681	TID
CHEMBL570775	812
CHEMBL3355071	3K6
CHEMBL2436013	24Y
CHEMBL225155	S1P
CHEMBL1233515	IAB
CHEMBL2386636	15T
CHEMBL1231350	BIK
CHEMBL3233038	2J2
CHEMBL3354128	MB6
CHEMBL302932	005
CHEMBL3764628	72H
CHEMBL3613790	5A1
CHEMBL2251593	6QK
CHEMBL3322219	39X
CHEMBL108030	11A
CHEMBL86954	GM1
CHEMBL3113979	1YY
CHEMBL165058	PVS
CHEMBL3356007	3E4
CHEMBL2097992	HYV
CHEMBL167727	2ZQ
CHEMBL188381	6UX
CHEMBL1738726	3HU
CHEMBL55518	BWJ
CHEMBL17432	BAU
CHEMBL463590	0N8
CHEMBL1439445	4GD
CHEMBL1448331	FPZ
CHEMBL11938	93B
CHEMBL277238	TI2
CHEMBL869	NFZ
CHEMBL1231840	CMO
CHEMBL3545350	5SM
CHEMBL77366	BT2
CHEMBL3822543	GD5
CHEMBL2035633	HY7
CHEMBL809	SRE
CHEMBL3799213	6RV
CHEMBL539163	T98
CHEMBL8260	3WL
CHEMBL3236665	2U1
CHEMBL3902813	7HL
CHEMBL473119	I15
CHEMBL3221489	1JD
CHEMBL1234367	MM0
CHEMBL1928689	YM7
CHEMBL365590	MAN
CHEMBL401928	PBP
CHEMBL3087500	0QJ
CHEMBL1233878	KRA
CHEMBL451523	B10
CHEMBL562314	ZY6
CHEMBL51173	MID
CHEMBL1232453	E72
CHEMBL31574	FSE
CHEMBL149603	772
CHEMBL296435	EH9
CHEMBL3329614	35S
CHEMBL3781993	5Q3
CHEMBL1835337	TZG
CHEMBL323780	5NU
CHEMBL373381	1JE
CHEMBL35292	16C
CHEMBL38885	MEG
CHEMBL440510	UC3
CHEMBL452648	LJ5
CHEMBL1232784	FMK
CHEMBL57531	LZJ
CHEMBL131853	GYP
CHEMBL316388	TF1
CHEMBL1738937	YLQ
CHEMBL377149	AXQ
CHEMBL3739699	3WQ
CHEMBL1915519	5BO
CHEMBL38912	BFS
CHEMBL359788	TYP
CHEMBL3427435	T57
CHEMBL3401541	3ZJ
CHEMBL256725	7X2
CHEMBL1614783	3XC
CHEMBL2146888	YQY
CHEMBL472	GBM
CHEMBL1235213	PDY
CHEMBL1614960	FNI
CHEMBL389767	P29
CHEMBL180386	DI7
CHEMBL3901808	5L6
CHEMBL14227	BUA
CHEMBL405154	7EL
CHEMBL3359158	X6L
CHEMBL3632831	BC5
CHEMBL326475	71G
CHEMBL3416563	3W9
CHEMBL187523	033
CHEMBL1513993	PDB
CHEMBL1184822	LI9
CHEMBL3594315	4T0
CHEMBL3827532	U06
CHEMBL1230729	A5D
CHEMBL3286496	2D1
CHEMBL2377685	20Z
CHEMBL448685	KRS
CHEMBL1257064	9XK
CHEMBL485962	QLZ
CHEMBL153036	RFX
CHEMBL3805123	U4W
CHEMBL3890313	5O3
CHEMBL342478	OAI
CHEMBL1234985	OLZ
CHEMBL1200739	H2S
CHEMBL490225	BNG
CHEMBL1232997	GDN
CHEMBL3040659	1MF
CHEMBL898	1FL
CHEMBL440161	3PL
CHEMBL1738712	2A7
CHEMBL356752	6IN
CHEMBL310671	LSA
CHEMBL521203	20A
CHEMBL139050	OBA
CHEMBL365809	BUO
CHEMBL278315	GDM
CHEMBL1649664	1NG
CHEMBL255194	314
CHEMBL2326361	1EV
CHEMBL3937452	7AY
CHEMBL2408108	926
CHEMBL240949	FT0
CHEMBL310070	THI
CHEMBL3589281	3GX
CHEMBL357501	78B
CHEMBL122005	HWD
CHEMBL1084644	RPG
CHEMBL480411	5B3
CHEMBL593503	UAA
CHEMBL456807	PHZ
CHEMBL590043	JZG
CHEMBL394288	46L
CHEMBL3746716	2WY
CHEMBL206435	RXA
CHEMBL1642150	496
CHEMBL3262018	S5D
CHEMBL3581647	6JE
CHEMBL517583	BZ8
CHEMBL1231370	BK1
CHEMBL3134414	4MX
CHEMBL2058057	25F
CHEMBL3805430	67T
CHEMBL1738953	ZRM
CHEMBL195882	I4B
CHEMBL339234	26D
CHEMBL3644620	7GS
CHEMBL3989927	8W7
CHEMBL503090	320
CHEMBL418	I7C
CHEMBL14193	HBA
CHEMBL29	PNN
CHEMBL2059008	W7E
CHEMBL329985	TQ5
CHEMBL136800	CX5
CHEMBL434025	CP4
CHEMBL1239	BZM
CHEMBL511942	PB3
CHEMBL1705934	6TJ
CHEMBL461780	MAO
CHEMBL347862	AOA
CHEMBL1161700	0NM
CHEMBL454568	MYX
CHEMBL185898	040
CHEMBL1234490	MST
CHEMBL3609330	4OQ
CHEMBL17289	2QG
CHEMBL3891221	6VT
CHEMBL456634	4B0
CHEMBL1083185	SNB
CHEMBL1728427	19Z
CHEMBL249847	ATT
CHEMBL1566492	0SZ
CHEMBL79993	ZPR
CHEMBL1738815	IA2
CHEMBL3793205	68B
CHEMBL1615189	QK0
CHEMBL2011328	07S
CHEMBL411	DES
CHEMBL1230762	AAE
CHEMBL3752711	5PK
CHEMBL1094408	071
CHEMBL3770916	HA6
CHEMBL1910889	NX4
CHEMBL290077	2FA
CHEMBL2442685	0YE
CHEMBL500272	471
CHEMBL231095	P19
CHEMBL545	EOH
CHEMBL216913	MGB
CHEMBL3286829	J99
CHEMBL1084268	24A
CHEMBL1544	T3
CHEMBL251862	VG5
CHEMBL3798034	6KN
CHEMBL306380	PP1
CHEMBL475920	D7G
CHEMBL3426787	9QY
CHEMBL171476	O60
CHEMBL3393386	3VM
CHEMBL1232570	ES7
CHEMBL594587	4FI
CHEMBL2017978	13K
CHEMBL1230695	A23
CHEMBL2393130	1K0
CHEMBL565451	Q88
CHEMBL3127106	2EX
CHEMBL324688	105
CHEMBL190467	789
CHEMBL2347393	1MY
CHEMBL2377862	X02
CHEMBL126	ZLD
CHEMBL1201236	142
CHEMBL1163071	GSU
CHEMBL1196664	UNB
CHEMBL1224325	6JM
CHEMBL45	ML1
CHEMBL2418961	2WJ
CHEMBL550644	HT7
CHEMBL3805372	62R
CHEMBL541949	ZZ3
CHEMBL3326434	3FH
CHEMBL185586	SBH
CHEMBL1161013	3GQ
CHEMBL1232659	FAN
CHEMBL3393439	3JA
CHEMBL389621	HCY
CHEMBL230001	AZO
CHEMBL189620	2P6
CHEMBL458402	SQL
CHEMBL1824856	8BX
CHEMBL593097	JRG
CHEMBL55264	028
CHEMBL3741228	5GI
CHEMBL437557	474
CHEMBL1329102	7N2
CHEMBL549748	T4A
CHEMBL402626	SX3
CHEMBL312535	4KL
CHEMBL562086	088
CHEMBL3898024	72Y
CHEMBL2349362	1A9
CHEMBL3400157	75D
CHEMBL1234889	O27
CHEMBL2103835	4Q5
CHEMBL256713	DL1
CHEMBL1201187	MRV
CHEMBL450449	ECT
CHEMBL3621851	LEL
CHEMBL3818173	ZUQ
CHEMBL292411	RMN
CHEMBL1615246	SYD
CHEMBL367623	CFA
CHEMBL2078876	2E8
CHEMBL1956741	DXW
CHEMBL2420202	1WM
CHEMBL572124	P1Y
CHEMBL3640290	60X
CHEMBL1230813	ACX
CHEMBL1233571	IHD
CHEMBL568737	IVA
CHEMBL1738736	3RP
CHEMBL1614782	3XB
CHEMBL163917	2ZF
CHEMBL187835	CDV
CHEMBL1821813	3RU
CHEMBL417990	H0Z
CHEMBL3133889	EXB
CHEMBL1235735	RS2
CHEMBL73193	Z34
CHEMBL374731	LLT
CHEMBL3086264	M8B
CHEMBL1230826	ADF
CHEMBL57284	BML
CHEMBL491019	R8D
CHEMBL3309681	J42
CHEMBL218223	LIW
CHEMBL2401963	1C7
CHEMBL2431466	28V
CHEMBL447360	U2P
CHEMBL1213529	AKR
CHEMBL276936	CGD
CHEMBL2105759	3JW
CHEMBL1229732	1F1
CHEMBL14608	27P
CHEMBL3960167	5XH
CHEMBL1834093	B2L
CHEMBL1425	PM6
CHEMBL3110245	2LY
CHEMBL1162300	1GC
CHEMBL2376562	1JL
CHEMBL2326952	837
CHEMBL3792857	S3C
CHEMBL552425	IHZ
CHEMBL1330078	U98
CHEMBL169370	BE0
CHEMBL467058	LVO
CHEMBL2010809	S25
CHEMBL276218	ICC
CHEMBL1615017	IJZ
CHEMBL2381486	1P7
CHEMBL83	CTX
CHEMBL1093458	9XY
CHEMBL1450	AOQ
CHEMBL1624646	B3W
CHEMBL1738808	G72
CHEMBL3040534	0B4
CHEMBL3355124	3KZ
CHEMBL1956149	13M
CHEMBL2333417	V13
CHEMBL63560	198
CHEMBL1976040	8X7
CHEMBL1821826	68M
CHEMBL257468	SM2
CHEMBL500042	2QD
CHEMBL3128243	H36
CHEMBL3819367	6HR
CHEMBL231779	GG2
CHEMBL595356	4V2
CHEMBL1213954	KZ9
CHEMBL219748	MUI
CHEMBL1738803	FU3
CHEMBL244297	B6E
CHEMBL3410576	4JG
CHEMBL453196	EGR
CHEMBL72006	C1N
CHEMBL1096938	3F6
CHEMBL3356186	3BW
CHEMBL1956634	0DF
CHEMBL83628	AO7
CHEMBL2204696	Y1N
CHEMBL132722	APC
CHEMBL396765	MR0
CHEMBL3359822	6DO
CHEMBL336718	08C
CHEMBL444278	2ID
CHEMBL2171931	4FJ
CHEMBL290376	DP7
CHEMBL261777	D26
CHEMBL48217	DAP
CHEMBL1231371	BK2
CHEMBL230153	7IG
CHEMBL1098726	BJZ
CHEMBL397008	5TL
CHEMBL1233725	J71
CHEMBL147230	42J
CHEMBL3287789	1MU
CHEMBL2030376	WUL
CHEMBL1606980	3QU
CHEMBL444172	ZQU
CHEMBL477095	L92
CHEMBL1090173	I47
CHEMBL2324597	9XV
CHEMBL487996	3J2
CHEMBL134001	GLT
CHEMBL266240	I7B
CHEMBL1169388	SFX
CHEMBL3769988	3TK
CHEMBL190795	280
CHEMBL125582	7N8
CHEMBL1235112	P6F
CHEMBL486133	LBF
CHEMBL1391421	N1Y
CHEMBL3546188	1WU
CHEMBL94277	340
CHEMBL1222019	8NC
CHEMBL1235761	RUM
CHEMBL243024	283
CHEMBL2385481	KLH
CHEMBL332935	PRM
CHEMBL206468	IFM
CHEMBL3695463	3M2
CHEMBL350320	NFA
CHEMBL171679	PME
CHEMBL347048	2XQ
CHEMBL2325753	6WC
CHEMBL363207	6WS
CHEMBL351132	DMD
CHEMBL378356	C33
CHEMBL1319452	9AY
CHEMBL2220087	VYE
CHEMBL1952257	6KX
CHEMBL1289601	LEV
CHEMBL574060	HNA
CHEMBL425148	MAX
CHEMBL106516	SMZ
CHEMBL492763	A2Z
CHEMBL58910	SMN
CHEMBL412989	DAU
CHEMBL14830	ADP
CHEMBL420671	AT2
CHEMBL2035874	64L
CHEMBL65273	PPX
CHEMBL2070375	2GW
CHEMBL28626	MRI
CHEMBL2029903	0K6
CHEMBL110739	C0R
CHEMBL1763	HFZ
CHEMBL467308	SSK
CHEMBL3614083	44O
CHEMBL2171249	0LA
CHEMBL3770617	B4A
CHEMBL1231233	BBF
CHEMBL559147	Y27
CHEMBL41723	N58
CHEMBL1232783	FMJ
CHEMBL1235259	PGE
CHEMBL176892	IEJ
CHEMBL444710	1KJ
CHEMBL239507	C18
CHEMBL43175	2AE
CHEMBL578474	LGK
CHEMBL1232254	DL4
CHEMBL408982	EAE
CHEMBL327127	P16
CHEMBL1456597	RQQ
CHEMBL1229853	273
CHEMBL497075	T18
CHEMBL35107	XAO
CHEMBL8211	NEQ
CHEMBL3109785	1YW
CHEMBL3774692	5TZ
CHEMBL157813	RDR
CHEMBL27577	OHB
CHEMBL1235106	P4G
CHEMBL2147770	8GU
CHEMBL1895548	2O0
CHEMBL65024	W37
CHEMBL95700	156
CHEMBL280802	SA9
CHEMBL13968	LYT
CHEMBL1230488	6CS
CHEMBL190729	UC4
CHEMBL3342192	38H
CHEMBL479322	E9H
CHEMBL3827329	BJ4
CHEMBL341103	429
CHEMBL3297776	32K
CHEMBL3627864	4M1
CHEMBL1233551	IDP
CHEMBL1738758	937
CHEMBL387141	LIU
CHEMBL1821728	3RS
CHEMBL427409	XXX
CHEMBL1233454	HX0
CHEMBL1232411	DXE
CHEMBL1213528	BEO
CHEMBL25105	DID
CHEMBL16909	4WA
CHEMBL3819345	6HX
CHEMBL437747	880
CHEMBL2448863	1WF
CHEMBL1231605	C4E
CHEMBL3660371	7WQ
CHEMBL2048144	ATK
CHEMBL1234283	MFB
CHEMBL3799275	37F
CHEMBL1229971	2ND
CHEMBL18602	PTL
CHEMBL406220	E7B
CHEMBL1207424	9HI
CHEMBL168276	DNC
CHEMBL3330641	1ES
CHEMBL3417706	9EA
CHEMBL1527	CUH
CHEMBL2024115	T4G
CHEMBL3287790	1MW
CHEMBL55764	TAB
CHEMBL1160597	NYM
CHEMBL1083943	IMX
CHEMBL117869	234
CHEMBL3785713	L28
CHEMBL94512	K2T
CHEMBL3580949	4T3
CHEMBL288441	DB8
CHEMBL195094	XUL
CHEMBL1650287	WHF
CHEMBL1916132	548
CHEMBL1084928	1X5
CHEMBL1614913	D66
CHEMBL325434	COG
CHEMBL483287	S21
CHEMBL232053	069
CHEMBL3823738	6KD
CHEMBL32	MFX
CHEMBL2316258	R4C
CHEMBL3356536	TJH
CHEMBL1236391	TR3
CHEMBL196635	CY6
CHEMBL3990479	MRO
CHEMBL2381525	495
CHEMBL113	CFF
CHEMBL1173381	DCR
CHEMBL3613777	4KB
CHEMBL3775615	5V3
CHEMBL2442287	26K
CHEMBL375800	1RR
CHEMBL3617969	JJD
CHEMBL251935	HOM
CHEMBL3613316	XXO
CHEMBL3943099	6FJ
CHEMBL494328	5LC
CHEMBL505661	WA1
CHEMBL1232057	D2A
CHEMBL3601398	4T4
CHEMBL1232727	FG6
CHEMBL455946	LZ3
CHEMBL169	6Q5
CHEMBL1230961	AM2
CHEMBL486921	A51
CHEMBL3040447	0B3
CHEMBL2335420	1R0
CHEMBL364811	DFY
CHEMBL3621503	4US
CHEMBL1161253	FD1
CHEMBL466496	793
CHEMBL225210	GGO
CHEMBL1229095	F06
CHEMBL90488	572
CHEMBL3963651	6E9
CHEMBL3988922	NKH
CHEMBL3902759	70A
CHEMBL16755	0N7
CHEMBL184023	MXP
CHEMBL205372	DF6
CHEMBL1229070	MLL
CHEMBL3899461	6DA
CHEMBL2094337	KMY
CHEMBL1614935	EJZ
CHEMBL11252	DMY
CHEMBL417007	6LD
CHEMBL404609	IK1
CHEMBL3415182	43D
CHEMBL3964469	5M9
CHEMBL184151	244
CHEMBL191141	NNC
CHEMBL8	CPF
CHEMBL1614844	AYX
CHEMBL374478	RFP
CHEMBL3785648	L46
CHEMBL2088339	JD5
CHEMBL3235578	2HO
CHEMBL1232461	EAM
CHEMBL559715	SIB
CHEMBL310555	HQY
CHEMBL2163365	0XS
CHEMBL200528	IYZ
CHEMBL561114	X36
CHEMBL2338367	BH5
CHEMBL1234133	LZK
CHEMBL3402741	3EH
CHEMBL190083	FLR
CHEMBL494132	95B
CHEMBL1205969	3OH
CHEMBL129788	WRA
CHEMBL534524	6XV
CHEMBL406863	M03
CHEMBL1797280	XBZ
CHEMBL511300	YI2
CHEMBL590	VK3
CHEMBL1631109	KSG
CHEMBL226471	F10
CHEMBL1230467	645
CHEMBL3092124	2F3
CHEMBL1829174	2YB
CHEMBL566945	4UC
CHEMBL3883397	5A8
CHEMBL57445	2AM
CHEMBL1231097	AVD
CHEMBL460702	353
CHEMBL2332742	0DU
CHEMBL309917	T6C
CHEMBL1651836	DCV
CHEMBL513425	KR2
CHEMBL3920024	8QH
CHEMBL451509	LTX
CHEMBL569750	T07
CHEMBL123904	NU1
CHEMBL290345	SKM
CHEMBL1230670	9HO
CHEMBL110858	BV7
CHEMBL258208	M2P
CHEMBL1221839	DLS
CHEMBL3342402	PKJ
CHEMBL119596	ETX
CHEMBL3085793	1VQ
CHEMBL272304	YR3
CHEMBL1230265	4CT
CHEMBL260629	HAR
CHEMBL3344078	3JT
CHEMBL2348996	0KF
CHEMBL205939	5K0
CHEMBL2391620	22T
CHEMBL2322208	0MJ
CHEMBL3414691	HXY
CHEMBL2059196	0R9
CHEMBL1236544	UDA
CHEMBL24787	W59
CHEMBL281948	KSA
CHEMBL64579	CR3
CHEMBL3088230	2P9
CHEMBL1172910	X90
CHEMBL3306341	DLT
CHEMBL458966	LK4
CHEMBL336296	UTP
CHEMBL378927	A41
CHEMBL1233001	GDR
CHEMBL258728	C3P
CHEMBL367983	FB1
CHEMBL493173	EWQ
CHEMBL1231401	BMT
CHEMBL34819	L69
CHEMBL456649	PZL
CHEMBL189	MIL
CHEMBL3589671	4E2
CHEMBL15487	PIP
CHEMBL1558383	41E
CHEMBL259100	PBS
CHEMBL330546	2OP
CHEMBL63243	K2B
CHEMBL3989665	AFS
CHEMBL1818124	M23
CHEMBL1162148	4DS
CHEMBL1236932	Z77
CHEMBL222501	KN1
CHEMBL256147	NMM
CHEMBL73530	AHP
CHEMBL1821949	08E
CHEMBL1933568	KLI
CHEMBL575232	D8Y
CHEMBL488803	TCD
CHEMBL1160734	JTZ
CHEMBL451234	RYJ
CHEMBL1911627	8TC
CHEMBL328190	C3D
CHEMBL577677	FFG
CHEMBL1230348	52B
CHEMBL1162294	ANI
CHEMBL222419	BLZ
CHEMBL3124953	2VK
CHEMBL91829	LY4
CHEMBL1282	6T0
CHEMBL181936	CM4
CHEMBL3907479	LWJ
CHEMBL474024	2BE
CHEMBL3355185	TW5
CHEMBL2010102	8EA
CHEMBL18136	BLI
CHEMBL1939862	4UM
CHEMBL1232181	DFA
CHEMBL1159973	GEL
CHEMBL100109	DI2
CHEMBL1205903	EHF
CHEMBL3953659	N56
CHEMBL1534	RBF
CHEMBL16200	8CL
CHEMBL2178351	7XO
CHEMBL1231506	BUI
CHEMBL144730	URB
CHEMBL432234	FBC
CHEMBL429594	S2P
CHEMBL1188031	R96
CHEMBL3622724	3T2
CHEMBL343002	HT1
CHEMBL1232979	GC2
CHEMBL79	LQZ
CHEMBL367149	HXA
CHEMBL363387	3NA
CHEMBL1231179	B4W
CHEMBL430845	MCW
CHEMBL3092385	7FU
CHEMBL1738879	QSN
CHEMBL249530	SCJ
